model,registration,gear,fuel,tax,mpg,engineSize,make,car_age,price,mileage,car,class
A Class,2019,Semi-Auto,Petrol,145,53.3,1.3,Mercedes-Benz,4,27416.999999999996,13061.862,Mercedes-Benz A Class,Small family car
C Class,2020,Semi-Auto,Petrol,145,28.8,3.0,Mercedes-Benz,3,47878.85999999999,8043.391,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Petrol,145,44.1,1.5,Mercedes-Benz,4,42178.85999999999,802.891,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Diesel,145,60.1,2.1,Mercedes-Benz,6,20349.0,64685.018,Mercedes-Benz C Class,Large family car
C Class,2018,Semi-Auto,Petrol,145,47.9,2.0,Mercedes-Benz,5,23928.6,31616.85,Mercedes-Benz C Class,Large family car
C Class,2015,Manual,Petrol,125,53.3,2.0,Mercedes-Benz,8,14818.859999999999,30194.494,Mercedes-Benz C Class,Large family car
A Class,2019,Semi-Auto,Diesel,145,68.9,1.5,Mercedes-Benz,4,22777.199999999997,26830.075,Mercedes-Benz A Class,Small family car
A Class,2019,Semi-Auto,Diesel,145,68.9,1.5,Mercedes-Benz,4,21944.999999999996,24078.685,Mercedes-Benz A Class,Small family car
C Class,2019,Semi-Auto,Diesel,145,56.5,2.0,Mercedes-Benz,4,32467.199999999997,18106.077,Mercedes-Benz C Class,Large family car
C Class,2015,Automatic,Hybrid,0,76.4,2.1,Mercedes-Benz,8,15116.399999999998,128639.55,Mercedes-Benz C Class,Large family car
C Class,2018,Automatic,Diesel,145,61.4,2.1,Mercedes-Benz,5,21033.0,49010.14,Mercedes-Benz C Class,Large family car
C Class,2015,Automatic,Diesel,30,64.2,2.1,Mercedes-Benz,8,19665.0,33338.48,Mercedes-Benz C Class,Large family car
C Class,2015,Automatic,Diesel,30,64.2,2.1,Mercedes-Benz,8,21215.399999999998,23732.75,Mercedes-Benz C Class,Large family car
A Class,2014,Manual,Diesel,30,62.8,1.8,Mercedes-Benz,9,11232.419999999998,101980.029,Mercedes-Benz A Class,Small family car
C Class,2016,Semi-Auto,Hybrid,0,134.5,2.0,Mercedes-Benz,7,21420.6,40627.25,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Diesel,145,65.7,1.6,Mercedes-Benz,6,19722.0,44118.78,Mercedes-Benz C Class,Large family car
A Class,2019,Semi-Auto,Diesel,145,67.3,1.5,Mercedes-Benz,4,26197.199999999997,23922.612,Mercedes-Benz A Class,Small family car
A Class,2016,Manual,Diesel,30,65.7,2.1,Mercedes-Benz,7,17077.199999999997,61164.526,Mercedes-Benz A Class,Small family car
A Class,2018,Automatic,Petrol,145,53.3,1.3,Mercedes-Benz,5,22229.999999999996,16752.908,Mercedes-Benz A Class,Small family car
C Class,2019,Automatic,Petrol,145,45.6,1.5,Mercedes-Benz,4,30209.999999999996,11105.318,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Petrol,145,44.1,2.0,Mercedes-Benz,4,36081.0,6783.544,Mercedes-Benz C Class,Large family car
A Class,2018,Automatic,Petrol,145,53.3,1.3,Mercedes-Benz,5,23654.999999999996,16469.724,Mercedes-Benz A Class,Small family car
C Class,2016,Automatic,Petrol,125,51.4,2.0,Mercedes-Benz,7,24794.999999999996,25203.376,Mercedes-Benz C Class,Large family car
C Class,2017,Automatic,Petrol,145,47.1,2.0,Mercedes-Benz,6,31914.299999999996,7232.455,Mercedes-Benz C Class,Large family car
C Class,2019,Semi-Auto,Petrol,145,46.3,1.5,Mercedes-Benz,4,21657.719999999998,22535.654,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Hybrid,0,134.5,2.0,Mercedes-Benz,6,22227.719999999998,75444.401,Mercedes-Benz C Class,Large family car
C Class,2015,Semi-Auto,Diesel,30,64.2,2.1,Mercedes-Benz,8,21087.719999999998,47975.553,Mercedes-Benz C Class,Large family car
C Class,2015,Semi-Auto,Hybrid,0,134.5,2.0,Mercedes-Benz,8,17439.719999999998,96419.325,Mercedes-Benz C Class,Large family car
C Class,2016,Automatic,Hybrid,0,134.5,2.0,Mercedes-Benz,7,19836.0,43500.924,Mercedes-Benz C Class,Large family car
C Class,2019,Semi-Auto,Diesel,145,58.9,1.6,Mercedes-Benz,4,30778.859999999997,5177.762,Mercedes-Benz C Class,Large family car
C Class,2019,Semi-Auto,Diesel,145,54.3,2.0,Mercedes-Benz,4,34768.86,17954.831,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Diesel,145,64.2,2.0,Mercedes-Benz,4,29410.859999999997,12080.372,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Petrol,145,50.4,2.0,Mercedes-Benz,6,21658.859999999997,14799.582,Mercedes-Benz C Class,Large family car
C Class,2019,Semi-Auto,Diesel,145,64.2,2.0,Mercedes-Benz,4,35680.85999999999,6810.897,Mercedes-Benz C Class,Large family car
C Class,2017,Automatic,Diesel,125,58.9,2.1,Mercedes-Benz,6,26556.3,41634.484,Mercedes-Benz C Class,Large family car
C Class,2019,Semi-Auto,Diesel,145,57.7,2.0,Mercedes-Benz,4,36474.299999999996,12859.128,Mercedes-Benz C Class,Large family car
A Class,2018,Semi-Auto,Petrol,145,53.3,1.3,Mercedes-Benz,5,23934.3,15533.286,Mercedes-Benz A Class,Small family car
C Class,2017,Automatic,Diesel,150,58.9,2.1,Mercedes-Benz,6,28494.3,31375.5,Mercedes-Benz C Class,Large family car
A Class,2019,Semi-Auto,Petrol,150,45.6,2.0,Mercedes-Benz,4,31914.299999999996,3200.301,Mercedes-Benz A Class,Small family car
C Class,2017,Semi-Auto,Diesel,20,67.3,2.1,Mercedes-Benz,6,27354.3,22719.079999999998,Mercedes-Benz C Class,Large family car
C Class,2017,Automatic,Diesel,145,58.9,2.1,Mercedes-Benz,6,25644.3,19353.052,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Diesel,145,61.4,2.0,Mercedes-Benz,4,33054.299999999996,7248.545,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Diesel,125,58.9,2.1,Mercedes-Benz,6,23934.3,31777.75,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Petrol,145,32.8,4.0,Mercedes-Benz,6,53574.299999999996,39174.323,Mercedes-Benz C Class,Large family car
C Class,2019,Semi-Auto,Diesel,145,64.2,2.0,Mercedes-Benz,4,37614.299999999996,7240.5,Mercedes-Benz C Class,Large family car
C Class,2017,Automatic,Petrol,145,44.1,2.0,Mercedes-Benz,6,28214.999999999996,23774.584,Mercedes-Benz C Class,Large family car
A Class,2017,Automatic,Petrol,145,40.9,2.0,Mercedes-Benz,6,31634.999999999996,28521.134,Mercedes-Benz A Class,Small family car
C Class,2018,Automatic,Diesel,145,65.7,1.6,Mercedes-Benz,5,22794.3,3341.893,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Petrol,145,44.1,1.5,Mercedes-Benz,4,42174.299999999996,160.9,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Diesel,145,61.4,2.0,Mercedes-Benz,4,42464.99999999999,5063.523,Mercedes-Benz C Class,Large family car
A Class,2017,Semi-Auto,Diesel,20,68.9,2.1,Mercedes-Benz,6,21654.3,37216.17,Mercedes-Benz A Class,Small family car
A Class,2017,Semi-Auto,Diesel,145,68.9,2.1,Mercedes-Benz,6,18234.3,61994.77,Mercedes-Benz A Class,Small family car
C Class,2019,Automatic,Petrol,145,46.3,1.5,Mercedes-Benz,4,22794.3,21031.239,Mercedes-Benz C Class,Large family car
C Class,2019,Semi-Auto,Petrol,145,42.2,2.0,Mercedes-Benz,4,36250.85999999999,10949.245,Mercedes-Benz C Class,Large family car
C Class,2019,Semi-Auto,Diesel,145,61.4,2.0,Mercedes-Benz,4,26556.3,24637.007999999998,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Petrol,145,46.3,1.5,Mercedes-Benz,4,27354.3,22752.869,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Petrol,145,50.4,2.0,Mercedes-Benz,6,20860.859999999997,58168.568,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Diesel,145,57.7,2.0,Mercedes-Benz,4,35908.85999999999,4843.09,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Diesel,145,64.2,2.1,Mercedes-Benz,6,22798.859999999997,15209.877,Mercedes-Benz C Class,Large family car
C Class,2017,Automatic,Petrol,160,44.1,2.0,Mercedes-Benz,6,23710.859999999997,64931.195,Mercedes-Benz C Class,Large family car
C Class,2016,Automatic,Diesel,30,64.2,1.6,Mercedes-Benz,7,19095.0,40078.581,Mercedes-Benz C Class,Large family car
A Class,2018,Automatic,Diesel,145,68.9,1.5,Mercedes-Benz,5,21944.999999999996,20033.659,Mercedes-Benz A Class,Small family car
A Class,2018,Automatic,Diesel,145,65.7,1.5,Mercedes-Benz,5,21654.3,16192.976,Mercedes-Benz A Class,Small family car
C Class,2018,Automatic,Petrol,145,44.1,1.5,Mercedes-Benz,5,26789.999999999996,7028.112,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Petrol,145,45.6,1.5,Mercedes-Benz,4,30774.299999999996,20474.525,Mercedes-Benz C Class,Large family car
A Class,2019,Automatic,Petrol,145,53.3,1.3,Mercedes-Benz,4,27644.999999999996,6405.429,Mercedes-Benz A Class,Small family car
A Class,2016,Automatic,Diesel,20,68.9,2.1,Mercedes-Benz,7,18810.0,45867.763,Mercedes-Benz A Class,Small family car
A Class,2018,Manual,Petrol,150,49.6,1.6,Mercedes-Benz,5,19095.0,33042.424,Mercedes-Benz A Class,Small family car
A Class,2018,Automatic,Petrol,145,53.3,1.3,Mercedes-Benz,5,22514.999999999996,15776.244999999999,Mercedes-Benz A Class,Small family car
C Class,2019,Automatic,Diesel,145,64.2,2.0,Mercedes-Benz,4,34143.0,7966.159,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Petrol,145,46.3,1.5,Mercedes-Benz,4,36250.85999999999,1607.391,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Diesel,145,51.4,2.0,Mercedes-Benz,4,36478.85999999999,1607.391,Mercedes-Benz C Class,Large family car
A Class,2019,Manual,Petrol,145,47.1,1.3,Mercedes-Benz,4,25990.859999999997,1607.391,Mercedes-Benz A Class,Small family car
C Class,2019,Automatic,Diesel,145,64.2,2.0,Mercedes-Benz,4,36474.299999999996,1607.391,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Petrol,145,50.4,2.0,Mercedes-Benz,6,20860.859999999997,13760.168,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Petrol,145,44.1,1.5,Mercedes-Benz,4,24793.859999999997,8341.056,Mercedes-Benz C Class,Large family car
A Class,2017,Semi-Auto,Petrol,125,53.3,1.6,Mercedes-Benz,6,16530.0,50374.572,Mercedes-Benz A Class,Small family car
A Class,2018,Automatic,Diesel,145,65.7,1.5,Mercedes-Benz,5,22794.3,10328.171,Mercedes-Benz A Class,Small family car
A Class,2017,Automatic,Diesel,145,74.3,1.5,Mercedes-Benz,6,19950.0,43420.474,Mercedes-Benz A Class,Small family car
A Class,2019,Manual,Petrol,145,47.1,1.3,Mercedes-Benz,4,29064.3,1610.609,Mercedes-Benz A Class,Small family car
C Class,2017,Automatic,Petrol,200,40.9,2.0,Mercedes-Benz,6,27358.859999999997,52594.992,Mercedes-Benz C Class,Large family car
C Class,2019,Semi-Auto,Diesel,145,61.4,2.0,Mercedes-Benz,4,30778.859999999997,9903.395,Mercedes-Benz C Class,Large family car
C Class,2015,Manual,Diesel,20,68.9,2.1,Mercedes-Benz,8,17098.859999999997,68841.065,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Petrol,145,35.3,3.0,Mercedes-Benz,6,38188.85999999999,49827.512,Mercedes-Benz C Class,Large family car
C Class,2018,Automatic,Diesel,145,60.1,2.1,Mercedes-Benz,5,24509.999999999996,25618.498,Mercedes-Benz C Class,Large family car
C Class,2018,Automatic,Petrol,145,46.3,1.5,Mercedes-Benz,5,28214.999999999996,23793.892,Mercedes-Benz C Class,Large family car
C Class,2018,Semi-Auto,Diesel,145,67.3,2.1,Mercedes-Benz,5,26560.859999999997,27353.0,Mercedes-Benz C Class,Large family car
C Class,2016,Semi-Auto,Petrol,150,49.6,2.0,Mercedes-Benz,7,25074.3,30567.782,Mercedes-Benz C Class,Large family car
A Class,2017,Manual,Petrol,150,51.4,1.6,Mercedes-Benz,6,15384.3,48270.0,Mercedes-Benz A Class,Small family car
C Class,2017,Semi-Auto,Diesel,30,61.4,2.1,Mercedes-Benz,6,22281.3,51488.0,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Diesel,150,65.7,1.6,Mercedes-Benz,6,21374.999999999996,48270.0,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Diesel,125,58.9,2.1,Mercedes-Benz,6,23934.3,23813.2,Mercedes-Benz C Class,Large family car
C Class,2015,Manual,Diesel,20,68.9,2.1,Mercedes-Benz,8,19374.3,24135.0,Mercedes-Benz C Class,Large family car
A Class,2019,Semi-Auto,Petrol,145,28.5,1.3,Mercedes-Benz,4,22801.14,6275.1,Mercedes-Benz A Class,Small family car
C Class,2018,Semi-Auto,Diesel,145,67.3,2.1,Mercedes-Benz,5,25309.14,35909.662,Mercedes-Benz C Class,Large family car
C Class,2016,Automatic,Petrol,125,51.4,2.0,Mercedes-Benz,7,19378.859999999997,40945.832,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Petrol,145,44.1,2.0,Mercedes-Benz,4,36081.0,12141.514,Mercedes-Benz C Class,Large family car
C Class,2017,Automatic,Diesel,20,65.7,2.1,Mercedes-Benz,6,20235.0,24939.5,Mercedes-Benz C Class,Large family car
C Class,2016,Semi-Auto,Petrol,145,49.6,2.0,Mercedes-Benz,7,22794.3,28254.04,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Diesel,145,61.4,2.0,Mercedes-Benz,4,35908.85999999999,3549.454,Mercedes-Benz C Class,Large family car
A Class,2017,Manual,Diesel,30,62.8,2.1,Mercedes-Benz,6,18582.0,41274.068,Mercedes-Benz A Class,Small family car
A Class,2016,Manual,Diesel,20,68.9,1.5,Mercedes-Benz,7,16650.84,82699.382,Mercedes-Benz A Class,Small family car
C Class,2019,Automatic,Petrol,145,44.1,1.5,Mercedes-Benz,4,27160.499999999996,17916.215,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Diesel,145,57.7,2.0,Mercedes-Benz,4,32923.2,13578.351,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Diesel,20,65.7,2.1,Mercedes-Benz,6,17613.0,58516.112,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Petrol,145,42.2,2.0,Mercedes-Benz,6,27234.6,37777.711,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Diesel,145,64.2,2.0,Mercedes-Benz,4,35163.299999999996,3322.585,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Petrol,145,29.7,3.0,Mercedes-Benz,4,53300.7,270.312,Mercedes-Benz C Class,Large family car
A Class,2019,Automatic,Diesel,145,56.5,2.0,Mercedes-Benz,4,27250.559999999998,3158.467,Mercedes-Benz A Class,Small family car
A Class,2019,Automatic,Petrol,145,35.3,2.0,Mercedes-Benz,4,38754.299999999996,2493.95,Mercedes-Benz A Class,Small family car
C Class,2019,Automatic,Diesel,145,64.2,2.0,Mercedes-Benz,4,34969.5,2493.95,Mercedes-Benz C Class,Large family car
C Class,2016,Semi-Auto,Diesel,20,64.2,2.1,Mercedes-Benz,7,18485.1,70086.431,Mercedes-Benz C Class,Large family car
C Class,2019,Semi-Auto,Petrol,145,46.3,1.5,Mercedes-Benz,4,22109.16,22852.627,Mercedes-Benz C Class,Large family car
C Class,2016,Automatic,Petrol,160,44.8,2.0,Mercedes-Benz,7,20509.739999999998,47378.614,Mercedes-Benz C Class,Large family car
A Class,2015,Manual,Diesel,30,64.2,2.1,Mercedes-Benz,8,12860.339999999998,79349.444,Mercedes-Benz A Class,Small family car
C Class,2014,Semi-Auto,Diesel,145,56.5,2.1,Mercedes-Benz,9,12539.999999999998,115674.228,Mercedes-Benz C Class,Large family car
A Class,2016,Semi-Auto,Diesel,20,68.9,2.1,Mercedes-Benz,7,19380.0,33896.803,Mercedes-Benz A Class,Small family car
C Class,2015,Automatic,Diesel,30,64.2,2.1,Mercedes-Benz,8,18943.379999999997,43571.72,Mercedes-Benz C Class,Large family car
A Class,2014,Automatic,Diesel,20,68.9,2.1,Mercedes-Benz,9,14090.4,39632.888,Mercedes-Benz A Class,Small family car
C Class,2018,Semi-Auto,Diesel,145,64.2,2.0,Mercedes-Benz,5,25034.399999999998,50907.151,Mercedes-Benz C Class,Large family car
C Class,2015,Semi-Auto,Diesel,125,60.1,2.1,Mercedes-Benz,8,19882.739999999998,80305.19,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Petrol,145,35.3,3.0,Mercedes-Benz,6,36184.74,21721.5,Mercedes-Benz C Class,Large family car
C Class,2013,Manual,Petrol,160,46.3,1.6,Mercedes-Benz,10,11389.74,63051.883,Mercedes-Benz C Class,Large family car
A Class,2017,Semi-Auto,Petrol,200,40.9,2.0,Mercedes-Benz,6,33915.0,23961.228,Mercedes-Benz A Class,Small family car
A Class,2018,Manual,Petrol,145,51.4,1.6,Mercedes-Benz,5,19369.739999999998,21438.316,Mercedes-Benz A Class,Small family car
C Class,2016,Automatic,Diesel,30,64.2,2.1,Mercedes-Benz,7,20803.859999999997,58047.893,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Diesel,145,67.3,2.1,Mercedes-Benz,6,25626.059999999998,48591.8,Mercedes-Benz C Class,Large family car
C Class,2015,Semi-Auto,Diesel,30,64.2,2.1,Mercedes-Benz,8,18067.859999999997,70815.308,Mercedes-Benz C Class,Large family car
C Class,2018,Semi-Auto,Diesel,145,56.5,2.0,Mercedes-Benz,5,30774.299999999996,18035.281,Mercedes-Benz C Class,Large family car
A Class,2017,Manual,Petrol,125,51.4,1.6,Mercedes-Benz,6,16296.3,35235.491,Mercedes-Benz A Class,Small family car
C Class,2017,Automatic,Diesel,145,65.7,2.1,Mercedes-Benz,6,26214.3,32762.458,Mercedes-Benz C Class,Large family car
C Class,2017,Automatic,Petrol,145,35.3,3.0,Mercedes-Benz,6,36128.88,62018.905,Mercedes-Benz C Class,Large family car
A Class,2017,Manual,Diesel,20,72.4,1.5,Mercedes-Benz,6,16975.739999999998,40136.505,Mercedes-Benz A Class,Small family car
C Class,2017,Semi-Auto,Diesel,150,64.2,2.1,Mercedes-Benz,6,18799.739999999998,52186.306,Mercedes-Benz C Class,Large family car
C Class,2016,Semi-Auto,Diesel,20,67.3,2.1,Mercedes-Benz,7,26218.859999999997,42916.856999999996,Mercedes-Benz C Class,Large family car
C Class,2017,Automatic,Petrol,145,42.2,2.0,Mercedes-Benz,6,27354.3,24057.768,Mercedes-Benz C Class,Large family car
C Class,2015,Semi-Auto,Diesel,20,65.7,2.1,Mercedes-Benz,8,16296.3,68572.362,Mercedes-Benz C Class,Large family car
C Class,2016,Semi-Auto,Diesel,20,67.3,2.1,Mercedes-Benz,7,25639.739999999998,42847.67,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Diesel,125,60.1,2.1,Mercedes-Benz,6,23364.3,20120.545,Mercedes-Benz C Class,Large family car
A Class,2014,Manual,Diesel,20,70.6,1.5,Mercedes-Benz,9,13674.3,67154.833,Mercedes-Benz A Class,Small family car
C Class,2016,Semi-Auto,Diesel,30,65.7,1.6,Mercedes-Benz,7,18804.3,45541.136,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Petrol,125,51.4,2.0,Mercedes-Benz,6,23364.3,21560.6,Mercedes-Benz C Class,Large family car
C Class,2017,Automatic,Petrol,260,36.2,3.0,Mercedes-Benz,6,31379.639999999996,25676.422,Mercedes-Benz C Class,Large family car
A Class,2016,Semi-Auto,Petrol,200,42.8,2.0,Mercedes-Benz,7,22973.28,31200.119,Mercedes-Benz A Class,Small family car
C Class,2019,Automatic,Diesel,145,54.3,2.0,Mercedes-Benz,4,47731.799999999996,11626.634,Mercedes-Benz C Class,Large family car
C Class,2017,Semi-Auto,Hybrid,0,74.3,2.1,Mercedes-Benz,6,20489.219999999998,112293.719,Mercedes-Benz C Class,Large family car
C Class,2016,Semi-Auto,Diesel,20,64.2,2.1,Mercedes-Benz,7,19369.739999999998,45856.5,Mercedes-Benz C Class,Large family car
C Class,2019,Semi-Auto,Petrol,145,30.4,3.0,Mercedes-Benz,4,43999.439999999995,3306.495,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Diesel,145,64.2,2.0,Mercedes-Benz,4,32355.479999999996,20249.265,Mercedes-Benz C Class,Large family car
A Class,2019,Manual,Petrol,145,47.1,1.3,Mercedes-Benz,4,24224.999999999996,8257.388,Mercedes-Benz A Class,Small family car
A Class,2020,Semi-Auto,Petrol,145,28.5,1.3,Mercedes-Benz,3,30010.499999999996,2493.95,Mercedes-Benz A Class,Small family car
A Class,2020,Semi-Auto,Petrol,145,28.5,1.3,Mercedes-Benz,3,30067.499999999996,2493.95,Mercedes-Benz A Class,Small family car
C Class,2019,Semi-Auto,Petrol,145,46.3,1.5,Mercedes-Benz,4,29292.3,3218.0,Mercedes-Benz C Class,Large family car
A Class,2019,Manual,Petrol,145,47.1,1.3,Mercedes-Benz,4,22982.399999999998,16849.448,Mercedes-Benz A Class,Small family car
C Class,2020,Semi-Auto,Diesel,145,53.3,2.0,Mercedes-Benz,3,34198.86,160.9,Mercedes-Benz C Class,Large family car
C Class,2017,Automatic,Diesel,125,58.9,2.1,Mercedes-Benz,6,20928.12,63415.517,Mercedes-Benz C Class,Large family car
A Class,2020,Semi-Auto,Petrol,145,53.3,1.3,Mercedes-Benz,3,31174.44,2493.95,Mercedes-Benz A Class,Small family car
C Class,2019,Automatic,Diesel,145,51.4,2.0,Mercedes-Benz,4,35350.259999999995,4666.1,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Diesel,145,61.4,2.0,Mercedes-Benz,4,34089.42,2677.376,Mercedes-Benz C Class,Large family car
A Class,2020,Semi-Auto,Petrol,145,53.3,1.3,Mercedes-Benz,3,30598.739999999998,3674.956,Mercedes-Benz A Class,Small family car
C Class,2015,Semi-Auto,Diesel,30,64.2,1.6,Mercedes-Benz,8,18379.079999999998,74853.898,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Diesel,145,58.9,2.0,Mercedes-Benz,4,28073.639999999996,24011.107,Mercedes-Benz C Class,Large family car
C Class,2019,Automatic,Diesel,145,61.4,2.0,Mercedes-Benz,4,32941.439999999995,8115.796,Mercedes-Benz C Class,Large family car
A Class,2020,Semi-Auto,Diesel,145,65.7,1.5,Mercedes-Benz,3,31681.739999999998,6690.222,Mercedes-Benz A Class,Small family car
C Class,2019,Automatic,Petrol,145,44.1,2.0,Mercedes-Benz,4,35654.64,9652.391,Mercedes-Benz C Class,Large family car
A Class,2019,Automatic,Diesel,145,68.9,1.5,Mercedes-Benz,4,22510.44,16513.167,Mercedes-Benz A Class,Small family car
C Class,2018,Automatic,Diesel,145,57.7,2.0,Mercedes-Benz,5,31728.479999999996,19061.823,Mercedes-Benz C Class,Large family car
A Class,2016,Semi-Auto,Diesel,20,68.9,2.1,Mercedes-Benz,7,19815.48,47442.974,Mercedes-Benz A Class,Small family car
C Class,2017,Automatic,Diesel,145,64.2,2.1,Mercedes-Benz,6,18470.28,108872.985,Mercedes-Benz C Class,Large family car
C Class,2016,Semi-Auto,Petrol,125,51.4,2.0,Mercedes-Benz,7,20518.859999999997,29357.814,Mercedes-Benz C Class,Large family car
C Class,2018,Semi-Auto,Petrol,145,41.5,2.0,Mercedes-Benz,5,22797.719999999998,18452.012,Mercedes-Benz C Class,Large family car
C Class,2015,Automatic,Diesel,30,64.2,2.1,Mercedes-Benz,8,18228.6,69380.08,Mercedes-Benz C Class,Large family car
C Class,2017,Automatic,Diesel,145,64.2,2.1,Mercedes-Benz,6,18743.879999999997,94427.383,Mercedes-Benz C Class,Large family car
A Class,2017,Manual,Diesel,145,68.9,1.5,Mercedes-Benz,6,18116.879999999997,47924.065,Mercedes-Benz A Class,Small family car
