make,model,price,fuel,mileage,gear,registration,hp,owner,body,car_condition,consumption,emission,color,displacement,drive_type,car_class,car_age,car
Volkswagen,Passat Variant,49650.0,Diesel,150.0,Automatic,2023.0,147.0,1.0,Station wagon,Day admission,0.7,119.0,Gray,1.499,Four.w.d,Large family car,0.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,45980.0,Diesel,35.0,Automatic,2023.0,110.0,1.0,Station wagon,Demonstration vehicle,1.9,119.0,Black,1.968,Front,Large family car,0.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,57850.0,Diesel,1.0,Automatic,2023.0,147.0,1.0,Station wagon,Demonstration vehicle,5.7,148.0,Silver,0.0,Front,Large family car,0.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,52490.0,Diesel,10.0,Automatic,2023.0,147.0,1.0,Station wagon,Demonstration vehicle,5.5,147.0,Blue,1.968,Front,Large family car,0.0,Volkswagen Passat Variant
Audi,A5,65450.0,Diesel,2000.0,Automatic,2023.0,150.0,1.0,Sedan,Demonstration vehicle,4.8,119.0,Gray,1.968,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,72990.0,Petrol,5.0,Automatic,2023.0,150.0,1.0,Convertible,Demonstration vehicle,6.7,156.0,Black,1.984,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,64990.0,Petrol,9900.0,Automatic,2023.0,195.0,1.0,Coupe,Demonstration vehicle,6.4,119.0,White,1.984,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,62450.0,Petrol,5000.0,Automatic,2023.0,150.0,1.0,Station wagon,Demonstration vehicle,6.8,119.0,Blue,1.984,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,49990.0,Petrol,10.0,Automatic,2023.0,110.0,1.0,Convertible,Day admission,6.2,119.0,Gray,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,60680.0,Petrol,3500.0,Automatic,2023.0,150.0,1.0,Sedan,Demonstration vehicle,5.8,119.0,Gray,1.984,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,63450.0,Diesel,2001.0,Automatic,2023.0,150.0,2.0,Sedan,Demonstration vehicle,4.5,119.0,Black,1.968,Front,Large family car,0.0,Audi A5
Audi,A5,68870.0,Diesel,6000.0,Automatic,2023.0,150.0,1.0,Sedan,Demonstration vehicle,7.6,119.0,Black,1.968,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,53950.0,Petrol,2000.0,Automatic,2023.0,150.0,2.0,Sedan,Demonstration vehicle,6.7,119.0,Black,1.984,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,72250.0,Diesel,2000.0,Automatic,2023.0,150.0,1.0,Sedan,Demonstration vehicle,6.5,119.0,Gray,1.968,Rear,Large family car,0.0,Audi A5
Audi,A5,59950.0,Diesel,5000.0,Automatic,2023.0,150.0,1.0,Sedan,Demonstration vehicle,4.5,119.0,Black,1.968,Front,Large family car,0.0,Audi A5
Audi,A5,48488.0,Petrol,1000.0,Automatic,2023.0,150.0,2.0,Sedan,Day admission,5.7,151.0,Black,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,65888.0,Diesel,10000.0,Automatic,2023.0,150.0,1.0,Sedan,Demonstration vehicle,4.8,119.0,Black,1.968,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,74139.0,Diesel,10000.0,Automatic,2023.0,150.0,1.0,Station wagon,Demonstration vehicle,4.8,119.0,Green,1.968,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,48488.0,Petrol,1000.0,Automatic,2023.0,150.0,1.0,Sedan,Day admission,5.7,119.0,Black,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,68800.0,Petrol,9500.0,Automatic,2023.0,150.0,2.0,Sedan,Demonstration vehicle,5.3,124.0,Black,1.984,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,68785.0,Petrol,3500.0,Automatic,2023.0,150.0,1.0,Sedan,Demonstration vehicle,6.3,119.0,Black,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,51051.0,Petrol,1230.0,Automatic,2023.0,150.0,1.0,Sedan,Used,5.6,131.0,White,1.984,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,69500.0,Petrol,6001.0,Automatic,2023.0,195.0,1.0,Sedan,Demonstration vehicle,6.9,157.0,Blue,1.984,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,48488.0,Petrol,1000.0,Automatic,2023.0,150.0,1.0,Sedan,Day admission,5.7,151.0,Black,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,79480.0,Diesel,3000.0,Automatic,2023.0,210.0,1.0,Coupe,Demonstration vehicle,6.0,157.0,Gray,2.967,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,71950.0,Petrol,1500.0,Automatic,2023.0,195.0,1.0,Sedan,Demonstration vehicle,4.7,119.0,Black,1.984,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,58950.0,Diesel,1100.0,Automatic,2023.0,150.0,1.0,Sedan,Demonstration vehicle,5.1,121.0,Black,1.968,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,57980.0,Petrol,6000.0,Automatic,2023.0,150.0,1.0,Sedan,Annual car,5.6,179.0,White,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,52900.0,Diesel,10.0,Automatic,2023.0,150.0,1.0,Sedan,Day admission,4.8,126.0,Black,1.968,Rear,Large family car,0.0,Audi A5
Audi,A5,64909.0,Diesel,10.0,Automatic,2023.0,150.0,1.0,Sedan,Demonstration vehicle,6.6,119.0,Gray,1.968,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,57878.0,Petrol,10.0,Automatic,2023.0,150.0,1.0,Sedan,Day admission,5.6,129.0,Gray,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,57878.0,Petrol,10.0,Automatic,2023.0,150.0,1.0,Sedan,Day admission,5.6,129.0,Gray,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,50980.0,Petrol,9000.0,Automatic,2023.0,150.0,1.0,Coupe,Demonstration vehicle,5.6,128.0,White,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,57878.0,Petrol,10.0,Automatic,2023.0,150.0,1.0,Sedan,Day admission,5.6,129.0,Black,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,57878.0,Petrol,10.0,Automatic,2023.0,150.0,1.0,Sedan,Day admission,5.6,129.0,Black,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,57878.0,Petrol,10.0,Automatic,2023.0,150.0,1.0,Sedan,Day admission,5.6,129.0,Black,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,64880.0,Petrol,3050.0,Automatic,2023.0,150.0,1.0,Sedan,Demonstration vehicle,6.3,119.0,Red,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,67480.0,Petrol,8500.0,Automatic,2023.0,150.0,1.0,Sedan,Demonstration vehicle,6.1,140.0,White,1.984,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,59960.0,Petrol,2000.0,Automatic,2023.0,150.0,1.0,Sedan,Demonstration vehicle,5.6,129.0,White,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,64750.0,Diesel,4450.0,Automatic,2023.0,150.0,1.0,Sedan,Demonstration vehicle,4.4,117.0,Silver,1.968,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,68134.0,Petrol,1550.0,Automatic,2023.0,150.0,1.0,Coupe,Day admission,5.9,134.0,White,1.984,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,57878.0,Petrol,10.0,Automatic,2023.0,150.0,1.0,Sedan,Day admission,5.6,119.0,Gray,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,57878.0,Petrol,10.0,Automatic,2023.0,150.0,1.0,Sedan,Day admission,5.6,119.0,Gray,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,56888.0,Petrol,10000.0,Automatic,2023.0,110.0,1.0,Convertible,Demonstration vehicle,6.5,119.0,Gray,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,58680.0,Petrol,3500.0,Automatic,2023.0,150.0,1.0,Convertible,Demonstration vehicle,6.3,119.0,Gray,1.984,Rear,Large family car,0.0,Audi A5
Audi,A5,53950.0,Petrol,2000.0,Automatic,2023.0,150.0,1.0,Coupe,Demonstration vehicle,5.8,119.0,Black,1.984,Four.w.d,Large family car,0.0,Audi A5
Audi,A5,56987.0,Petrol,10.0,Automatic,2023.0,150.0,1.0,Sedan,Day admission,5.6,119.0,White,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,57878.0,Petrol,10.0,Automatic,2023.0,150.0,1.0,Sedan,Day admission,5.6,119.0,White,1.984,Front,Large family car,0.0,Audi A5
Audi,A5,57878.0,Petrol,10.0,Automatic,2023.0,150.0,1.0,Sedan,Day admission,5.6,119.0,Black,1.984,Front,Large family car,0.0,Audi A5
BMW,320,21300.0,Diesel,115000.0,Manual,2023.0,140.0,1.0,Sedan,Used,5.0,109.0,White,1.995,Four.w.d,Large family car,0.0,BMW 320
BMW,320,64900.0,Diesel,500.0,Automatic,2023.0,140.0,1.0,Station wagon,Demonstration vehicle,6.0,157.0,Gray,1.995,Four.w.d,Large family car,0.0,BMW 320
BMW,320,53990.0,Diesel,3000.0,Automatic,2023.0,140.0,1.0,Station wagon,Demonstration vehicle,4.5,109.0,Gray,1.995,Rear,Large family car,0.0,BMW 320
BMW,320,56490.0,Petrol,3600.0,Automatic,2023.0,135.0,1.0,Station wagon,Demonstration vehicle,5.7,130.0,Gray,1.998,Rear,Large family car,0.0,BMW 320
BMW,320,52990.0,Diesel,2900.0,Automatic,2023.0,140.0,1.0,Station wagon,Demonstration vehicle,5.6,109.0,Gray,1.995,Rear,Large family car,0.0,BMW 320
BMW,320,49880.0,Petrol,6000.0,Automatic,2023.0,135.0,1.0,Station wagon,Demonstration vehicle,2.0,109.0,Blue,1.998,Rear,Large family car,0.0,BMW 320
BMW,320,51569.0,Petrol,5462.0,Automatic,2023.0,135.0,1.0,Station wagon,Demonstration vehicle,5.6,109.0,Blue,1.998,Rear,Large family car,0.0,BMW 320
BMW,320,43990.0,Petrol,5990.0,Automatic,2023.0,135.0,1.0,Station wagon,Demonstration vehicle,5.7,130.0,Gray,1.998,Rear,Large family car,0.0,BMW 320
BMW,320,51500.0,Diesel,4760.0,Automatic,2023.0,140.0,1.0,Sedan,Demonstration vehicle,5.5,144.0,Black,1.995,Rear,Large family car,0.0,BMW 320
BMW,320,45890.0,Diesel,9900.0,Automatic,2023.0,140.0,1.0,Sedan,Demonstration vehicle,6.6,136.0,Black,1.995,Rear,Large family car,0.0,BMW 320
BMW,320,51479.0,Diesel,9000.0,Automatic,2023.0,140.0,1.0,Station wagon,Demonstration vehicle,4.5,133.0,White,1.995,Four.w.d,Large family car,0.0,BMW 320
BMW,320,62790.0,Diesel,5500.0,Automatic,2023.0,140.0,1.0,Station wagon,Demonstration vehicle,5.4,46.0,White,1.995,Four.w.d,Large family car,0.0,BMW 320
BMW,320,44890.0,Petrol,4000.0,Automatic,2023.0,135.0,1.0,Station wagon,Demonstration vehicle,5.7,130.0,Black,1.998,Rear,Large family car,0.0,BMW 320
BMW,320,63900.0,Diesel,1500.0,Automatic,2023.0,140.0,1.0,Station wagon,Demonstration vehicle,1.6,38.0,Gray,1.995,Rear,Large family car,0.0,BMW 320
BMW,320,43880.0,Diesel,1673.0,Automatic,2023.0,140.0,1.0,Sedan,Demonstration vehicle,1.4,30.0,White,1.995,Rear,Large family car,0.0,BMW 320
BMW,320,42290.0,Petrol,18000.0,Automatic,2023.0,135.0,1.0,Station wagon,Demonstration vehicle,6.8,154.0,White,1.998,Front,Large family car,0.0,BMW 320
BMW,320,57800.0,Diesel,1500.0,Automatic,2023.0,140.0,1.0,Sedan,Demonstration vehicle,6.8,38.0,Gray,1.995,Rear,Large family car,0.0,BMW 320
Mercedes-Benz,GLA 200,48390.0,Petrol,10000.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,6.8,37.0,Black,1.332,Front,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,48800.0,Petrol,3537.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,6.0,137.0,Black,1.332,Front,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,51500.0,Petrol,4999.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,2.0,46.0,Black,1.332,Front,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,49900.0,Petrol,9900.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,8.2,168.0,Black,1.332,Four.w.d,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,44990.0,Petrol,12000.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,6.7,137.0,Black,1.332,Front,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,49900.0,Petrol,9900.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,8.2,168.0,Blue,1.332,Four.w.d,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,51400.0,Petrol,9900.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,8.2,166.0,Red,1.332,Four.w.d,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,48990.0,Petrol,8000.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,6.2,38.0,Blue,1.332,Four.w.d,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,43790.0,Petrol,9900.0,Automatic,2023.0,120.0,1.0,SUV,Used,6.7,38.0,Blue,1.332,Front,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,48900.0,Petrol,9900.0,Automatic,2023.0,120.0,1.0,SUV,Used,7.3,48.0,Red,1.332,Four.w.d,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,49900.0,Diesel,9900.0,Automatic,2023.0,110.0,1.0,SUV,Used,5.6,137.0,Silver,1.95,Four.w.d,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,45445.0,Petrol,9000.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,2.0,46.0,Black,1.332,Front,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,51995.0,Petrol,3500.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,7.3,169.0,Gray,1.332,Four.w.d,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,49380.0,Petrol,3499.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,7.3,166.0,Blue,1.332,Four.w.d,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,44870.0,Diesel,9500.0,Automatic,2023.0,110.0,1.0,SUV,Annual car,2.0,46.0,Black,1.95,Front,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,48445.0,Petrol,3500.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,6.6,152.0,Gray,1.332,Front,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,48380.0,Petrol,8000.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,7.4,137.0,Black,1.332,Four.w.d,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,46980.0,Petrol,8000.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,7.3,137.0,Gray,1.332,Four.w.d,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,47380.0,Petrol,8000.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,7.5,137.0,Black,1.332,Four.w.d,Compact SUV,0.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,43850.0,Petrol,5000.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,1.6,33.0,Black,1.332,Front,Compact SUV,0.0,Mercedes-Benz GLA 200
Volkswagen,Tiguan,78880.0,Petrol,1550.0,Automatic,2023.0,235.0,1.0,SUV,Demonstration vehicle,5.3,149.0,Black,1.984,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,66440.0,Petrol,5000.0,Automatic,2023.0,235.0,1.0,SUV,Demonstration vehicle,8.1,227.0,Black,1.984,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,66880.0,Petrol,10000.0,Automatic,2023.0,235.0,1.0,SUV,Demonstration vehicle,6.6,149.0,Gray,1.984,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,54990.0,Diesel,200.0,Automatic,2023.0,147.0,1.0,Sedan,Demonstration vehicle,5.4,143.0,Silver,1.968,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,53990.0,Diesel,3000.0,Automatic,2023.0,147.0,1.0,Sedan,Demonstration vehicle,5.4,143.0,White,1.968,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,65580.0,Petrol,10.0,Automatic,2023.0,235.0,1.0,SUV,Used,9.8,223.0,Black,1.984,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,65580.0,Petrol,8.0,Automatic,2023.0,235.0,1.0,SUV,Used,8.1,186.0,Black,1.984,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,69888.0,Petrol,9000.0,Automatic,2023.0,235.0,1.0,SUV,Used,8.1,186.0,Black,1.988,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,34876.0,Petrol,10.0,Automatic,2023.0,110.0,1.0,SUV,Used,5.6,128.0,Silver,1.498,Front,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,51990.0,Diesel,10.0,Automatic,2023.0,147.0,1.0,SUV,Day admission,5.3,156.0,Black,1.984,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,68000.0,Petrol,1500.0,Automatic,2023.0,235.0,1.0,SUV,Demonstration vehicle,9.8,223.0,Black,1.984,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,40485.0,Petrol,1.0,Automatic,2023.0,110.0,1.0,SUV,Day admission,6.9,155.0,Gray,1.498,Front,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,43888.0,Petrol,9000.0,Automatic,2023.0,110.0,1.0,SUV,Used,5.3,149.0,White,1.498,Front,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,67890.0,Petrol,4950.0,Automatic,2023.0,235.0,1.0,SUV,Demonstration vehicle,5.0,38.0,Black,1.984,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,69920.0,Petrol,4900.0,Automatic,2023.0,235.0,1.0,SUV,Demonstration vehicle,1.6,30.0,Blue,1.984,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,69949.0,Petrol,10.0,Automatic,2023.0,235.0,1.0,SUV,Day admission,8.1,186.0,Blue,1.984,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,58480.0,Diesel,4980.0,Automatic,2023.0,147.0,1.0,SUV,Demonstration vehicle,6.3,167.0,Black,1.968,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Volkswagen,Tiguan,58480.0,Diesel,4980.0,Automatic,2023.0,147.0,1.0,SUV,Demonstration vehicle,5.4,130.0,Black,1.968,Four.w.d,Compact SUV,0.0,Volkswagen Tiguan
Audi,Q3,64980.0,Petrol,3900.0,Automatic,2023.0,180.0,1.0,SUV,Demonstration vehicle,4.5,141.0,Silver,1.984,Four.w.d,Compact SUV,0.0,Audi Q3
Audi,Q3,44880.0,Petrol,3500.0,Automatic,2023.0,110.0,1.0,SUV,Demonstration vehicle,5.8,33.0,Black,1.498,Front,Compact SUV,0.0,Audi Q3
Audi,Q3,57480.0,Diesel,6000.0,Automatic,2023.0,110.0,1.0,SUV,Annual car,6.9,133.0,White,1.968,Front,Compact SUV,0.0,Audi Q3
Audi,Q3,44440.0,Petrol,1031.0,Automatic,2023.0,110.0,1.0,SUV,Used,5.8,133.0,Gray,1.498,Front,Compact SUV,0.0,Audi Q3
Audi,Q3,39680.0,Petrol,100.0,Automatic,2023.0,110.0,1.0,SUV,Used,5.8,133.0,Gray,1.498,Front,Compact SUV,0.0,Audi Q3
Audi,Q3,45250.0,Petrol,1076.0,Automatic,2023.0,110.0,1.0,SUV,Used,5.8,133.0,Black,1.498,Front,Compact SUV,0.0,Audi Q3
Audi,Q3,45590.0,Diesel,4203.0,Automatic,2023.0,110.0,3.0,SUV,Demonstration vehicle,4.5,133.0,Gray,1.968,Front,Compact SUV,0.0,Audi Q3
Audi,Q3,44990.0,Diesel,50.0,Automatic,2023.0,110.0,1.0,SUV,Day admission,4.5,133.0,Gray,1.968,Front,Compact SUV,0.0,Audi Q3
Audi,Q3,49980.0,Petrol,6000.0,Automatic,2023.0,110.0,1.0,SUV,Annual car,4.9,133.0,Black,1.498,Front,Compact SUV,0.0,Audi Q3
Audi,Q3,39990.0,Diesel,10.0,Automatic,2023.0,110.0,1.0,SUV,Day admission,4.5,133.0,Black,1.968,Four.w.d,Compact SUV,0.0,Audi Q3
Audi,Q3,47290.0,Petrol,4999.0,Automatic,2023.0,110.0,1.0,SUV,Demonstration vehicle,5.8,133.0,Silver,1.498,Front,Compact SUV,0.0,Audi Q3
Audi,Q3,44890.0,Petrol,1090.0,Automatic,2023.0,110.0,2.0,SUV,Used,5.8,133.0,Black,1.498,Front,Compact SUV,0.0,Audi Q3
Audi,Q3,53405.0,Petrol,15000.0,Automatic,2023.0,140.0,1.0,SUV,Used,7.5,133.0,Brown,1.984,Four.w.d,Compact SUV,0.0,Audi Q3
Audi,Q3,43970.0,Petrol,9900.0,Automatic,2023.0,110.0,1.0,SUV,Demonstration vehicle,3.9,133.0,Black,1.498,Rear,Compact SUV,0.0,Audi Q3
Audi,Q3,44410.0,Petrol,5.0,Automatic,2023.0,110.0,1.0,SUV,Day admission,5.8,133.0,White,1.498,Front,Compact SUV,0.0,Audi Q3
Audi,Q3,49487.0,Diesel,1000.0,Automatic,2023.0,147.0,1.0,SUV,Day admission,5.2,137.0,White,1.968,Four.w.d,Compact SUV,0.0,Audi Q3
BMW,X1,50500.0,Petrol,2500.0,Automatic,2023.0,115.0,1.0,SUV,Demonstration vehicle,4.0,43.0,Black,1.499,Rear,Compact SUV,0.0,BMW X1
BMW,X1,46990.0,Petrol,2500.0,Automatic,2023.0,100.0,1.0,SUV,Demonstration vehicle,5.8,43.0,Black,1.499,Front,Compact SUV,0.0,BMW X1
BMW,X1,59740.0,Petrol,1.0,Automatic,2023.0,160.0,1.0,SUV,Demonstration vehicle,4.9,43.0,Black,1.998,Four.w.d,Compact SUV,0.0,BMW X1
BMW,X1,39970.0,Petrol,5000.0,Automatic,2023.0,100.0,1.0,SUV,Demonstration vehicle,6.4,144.0,Black,1.499,Front,Compact SUV,0.0,BMW X1
BMW,X1,60499.0,Petrol,3.0,Automatic,2023.0,160.0,1.0,SUV,Demonstration vehicle,6.8,43.0,missing,1.998,Four.w.d,Compact SUV,0.0,BMW X1
BMW,X1,59990.0,Petrol,994.0,Automatic,2023.0,150.0,1.0,SUV,Day admission,6.2,43.0,White,1.998,Four.w.d,Compact SUV,0.0,BMW X1
BMW,X1,69990.0,Electro,1505.0,Automatic,2023.0,200.0,1.0,SUV,Demonstration vehicle,0.0,0.0,Black,1.995,Four.w.d,Compact SUV,0.0,BMW X1
BMW,X1,54390.0,Diesel,5900.0,Automatic,2023.0,155.0,1.0,SUV,Demonstration vehicle,4.9,131.0,Gray,1.995,Four.w.d,Compact SUV,0.0,BMW X1
BMW,X1,40890.0,Petrol,2501.0,Automatic,2023.0,100.0,1.0,SUV,Demonstration vehicle,4.5,43.0,White,1.499,Front,Compact SUV,0.0,BMW X1
BMW,X1,52119.0,Petrol,523.0,Automatic,2023.0,150.0,1.0,SUV,Demonstration vehicle,7.7,43.0,Blue,1.998,Four.w.d,Compact SUV,0.0,BMW X1
BMW,X1,47490.0,Petrol,1001.0,Automatic,2023.0,100.0,2.0,SUV,Demonstration vehicle,6.3,143.0,Black,1.499,Front,Compact SUV,0.0,BMW X1
BMW,X1,50900.0,Petrol,50.0,Automatic,2023.0,125.0,1.0,SUV,Demonstration vehicle,5.7,43.0,Blue,1.499,Front,Compact SUV,0.0,BMW X1
BMW,X1,43990.0,Petrol,3990.0,Automatic,2023.0,100.0,1.0,SUV,Used,6.4,145.0,White,1.499,Front,Compact SUV,0.0,BMW X1
BMW,X1,50900.0,Petrol,50.0,Automatic,2023.0,125.0,1.0,SUV,Demonstration vehicle,4.5,133.0,Blue,1.499,Front,Compact SUV,0.0,BMW X1
BMW,X1,53930.0,Diesel,100.0,Automatic,2023.0,120.0,1.0,SUV,Demonstration vehicle,7.3,43.0,Silver,1.995,Four.w.d,Compact SUV,0.0,BMW X1
BMW,X1,47950.0,Petrol,3000.0,Automatic,2023.0,100.0,2.0,SUV,Demonstration vehicle,7.9,185.0,Black,1.995,Front,Compact SUV,0.0,BMW X1
BMW,X1,48770.0,Diesel,1900.0,Automatic,2023.0,110.0,1.0,SUV,Demonstration vehicle,5.1,135.0,Black,1.995,Front,Compact SUV,0.0,BMW X1
BMW,X1,57290.0,Petrol,7084.0,Automatic,2023.0,160.0,1.0,SUV,Used,5.3,133.0,White,1.998,Four.w.d,Compact SUV,0.0,BMW X1
BMW,X1,51990.0,Diesel,756.0,Automatic,2023.0,110.0,1.0,SUV,Demonstration vehicle,5.0,43.0,Gray,1.995,Front,Compact SUV,0.0,BMW X1
BMW,X1,48490.0,Petrol,1001.0,Automatic,2023.0,100.0,1.0,SUV,Demonstration vehicle,6.6,43.0,Red,1.499,Front,Compact SUV,0.0,BMW X1
BMW,X1,43390.0,Petrol,5000.0,Automatic,2023.0,100.0,1.0,SUV,Used,6.4,144.0,Black,1.499,Front,Compact SUV,0.0,BMW X1
BMW,X1,47739.0,Diesel,3.0,Automatic,2023.0,110.0,2.0,SUV,Demonstration vehicle,5.0,132.0,Green,1.995,Front,Compact SUV,0.0,BMW X1
BMW,X1,42990.0,Diesel,2996.0,Automatic,2023.0,110.0,1.0,SUV,Demonstration vehicle,5.9,43.0,Black,1.995,Four.w.d,Compact SUV,0.0,BMW X1
BMW,X1,53990.0,Petrol,4900.0,Automatic,2023.0,160.0,1.0,SUV,Demonstration vehicle,5.4,142.0,Black,1.998,Four.w.d,Compact SUV,0.0,BMW X1
BMW,X1,54820.0,Diesel,0.0,Automatic,2023.0,110.0,1.0,SUV,Demonstration vehicle,4.5,43.0,Blue,1.995,Front,Compact SUV,0.0,BMW X1
BMW,X1,46900.0,Diesel,3000.0,Automatic,2023.0,110.0,1.0,SUV,Demonstration vehicle,4.5,43.0,Black,1.995,Front,Compact SUV,0.0,BMW X1
BMW,X1,49890.0,Diesel,2503.0,Automatic,2023.0,110.0,1.0,SUV,Used,4.5,43.0,Black,1.995,Front,Compact SUV,0.0,BMW X1
BMW,X1,60940.0,Diesel,10.0,Automatic,2023.0,155.0,1.0,SUV,Demonstration vehicle,6.3,43.0,Black,1.995,Four.w.d,Compact SUV,0.0,BMW X1
BMW,X1,51934.0,Diesel,6.0,Automatic,2023.0,110.0,1.0,SUV,Demonstration vehicle,4.4,43.0,White,1.995,Front,Compact SUV,0.0,BMW X1
